YearMonth,Year,Month,Month_Name,Row_Type,Category,Sub-Category,Region,Segment,Sales,Profit,Quantity,Discount,Profit_Margin_Pct,Sales_Prior_Month,Sales_MoM_Variance,Sales_MoM_Variance_Pct,Sales_Prior_Year,Sales_YoY_Variance,Sales_YoY_Variance_Pct,Sales_Forecast,Forecast_vs_Actual_Delta,Variance_Direction
2023-02-01,2023,2,Feb,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-03-01,2023,3,Mar,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-04-01,2023,4,Apr,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-05-01,2023,5,May,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-06-01,2023,6,Jun,Actual,Office Supplies,Art,East,Home Office,289.2,83.87,6.0,0.0,29.0,0.0,289.2,,,,,0.0,289.2,Positive
2023-07-01,2023,7,Jul,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,289.2,-289.2,-100.0,,,,96.4,-96.4,Negative
2023-08-01,2023,8,Aug,Actual,Office Supplies,Art,East,Home Office,12.55,3.53,4.0,0.1,28.14,0.0,12.55,,,,,96.4,-83.85,Positive
2023-09-01,2023,9,Sep,Actual,Office Supplies,Art,East,Home Office,100.37,21.55,14.0,0.0667,21.48,12.55,87.81,699.6,,,,100.58,-0.22,Positive
2023-10-01,2023,10,Oct,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,100.37,-100.37,-100.0,,,,37.64,-37.64,Negative
2023-11-01,2023,11,Nov,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,37.64,-37.64,Flat
2023-12-01,2023,12,Dec,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,33.46,-33.46,Flat
2024-01-01,2024,1,Jan,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-02-01,2024,2,Feb,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-03-01,2024,3,Mar,Actual,Office Supplies,Art,East,Home Office,17.52,6.31,3.0,0.0,36.0,0.0,17.52,,0.0,17.52,,0.0,17.52,Positive
2024-04-01,2024,4,Apr,Actual,Office Supplies,Art,East,Home Office,63.56,18.93,9.0,0.05,29.79,17.52,46.04,262.76,0.0,63.56,,5.84,57.72,Positive
2024-05-01,2024,5,May,Actual,Office Supplies,Art,East,Home Office,200.97,18.16,9.0,0.2,9.04,63.56,137.41,216.21,0.0,200.97,,27.03,173.94,Positive
2024-06-01,2024,6,Jun,Actual,Office Supplies,Art,East,Home Office,11.44,1.3,4.0,0.2,11.38,200.97,-189.53,-94.31,289.2,-277.76,-96.04,94.01,-82.57,Negative
2024-07-01,2024,7,Jul,Actual,Office Supplies,Art,East,Home Office,15.48,4.49,3.0,0.0,29.0,11.44,4.04,35.31,0.0,15.48,,91.99,-76.51,Positive
2024-08-01,2024,8,Aug,Actual,Office Supplies,Art,East,Home Office,28.48,10.71,6.0,0.0,37.6,15.48,13.0,83.98,12.55,15.93,126.9,75.96,-47.48,Positive
2024-09-01,2024,9,Sep,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,28.48,-28.48,-100.0,100.37,-100.37,-100.0,18.47,-18.47,Negative
2024-10-01,2024,10,Oct,Actual,Office Supplies,Art,East,Home Office,19.9,6.57,5.0,0.0,33.0,0.0,19.9,,0.0,19.9,,14.65,5.25,Positive
2024-11-01,2024,11,Nov,Actual,Office Supplies,Art,East,Home Office,17.12,4.96,4.0,0.0,29.0,19.9,-2.78,-13.97,0.0,17.12,,16.13,0.99,Negative
2024-12-01,2024,12,Dec,Actual,Office Supplies,Art,East,Home Office,3.28,1.41,1.0,0.0,43.0,17.12,-13.84,-80.84,0.0,3.28,,12.34,-9.06,Negative
2025-01-01,2025,1,Jan,Actual,Office Supplies,Art,East,Home Office,4.66,1.35,2.0,0.0,29.0,3.28,1.38,42.07,0.0,4.66,,13.43,-8.77,Positive
2025-02-01,2025,2,Feb,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,4.66,-4.66,-100.0,0.0,0.0,,8.35,-8.35,Negative
2025-03-01,2025,3,Mar,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,17.52,-17.52,-100.0,2.65,-2.65,Flat
2025-04-01,2025,4,Apr,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,63.56,-63.56,-100.0,1.55,-1.55,Flat
2025-05-01,2025,5,May,Actual,Office Supplies,Art,East,Home Office,24.66,6.77,8.0,0.1,27.46,0.0,24.66,,200.97,-176.31,-87.73,0.0,24.66,Positive
2025-06-01,2025,6,Jun,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,24.66,-24.66,-100.0,11.44,-11.44,-100.0,8.22,-8.22,Negative
2025-07-01,2025,7,Jul,Actual,Office Supplies,Art,East,Home Office,11.26,1.27,8.0,0.2,11.25,0.0,11.26,,15.48,-4.22,-27.24,8.22,3.05,Positive
2025-08-01,2025,8,Aug,Actual,Office Supplies,Art,East,Home Office,37.31,2.8,4.0,0.2,7.5,11.26,26.05,231.25,28.48,8.83,31.01,11.97,25.34,Positive
2025-09-01,2025,9,Sep,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,37.31,-37.31,-100.0,0.0,0.0,,16.19,-16.19,Negative
2025-10-01,2025,10,Oct,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,19.9,-19.9,-100.0,16.19,-16.19,Flat
2025-11-01,2025,11,Nov,Actual,Office Supplies,Art,East,Home Office,17.28,5.01,6.0,0.0,29.0,0.0,17.28,,17.12,0.16,0.93,12.44,4.84,Positive
2025-12-01,2025,12,Dec,Actual,Office Supplies,Art,East,Home Office,33.92,13.23,8.0,0.0,39.0,17.28,16.64,96.3,3.28,30.64,934.15,5.76,28.16,Positive
2026-01-01,2026,1,Jan,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,33.92,-33.92,-100.0,4.66,-4.66,-100.0,17.07,-17.07,Negative
2026-02-01,2026,2,Feb,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,17.07,-17.07,Flat
2026-03-01,2026,3,Mar,Actual,Office Supplies,Art,East,Home Office,5.25,0.59,2.0,0.2,11.25,0.0,5.25,,0.0,5.25,,11.31,-6.06,Positive
2026-04-01,2026,4,Apr,Actual,Office Supplies,Art,East,Home Office,54.13,14.64,11.0,0.0,27.05,5.25,48.88,931.44,0.0,54.13,,1.75,52.38,Positive
2026-05-01,2026,5,May,Actual,Office Supplies,Art,East,Home Office,10.27,1.16,3.0,0.2,11.25,54.13,-43.86,-81.02,24.66,-14.38,-58.34,19.79,-9.52,Negative
2026-06-01,2026,6,Jun,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,10.27,-10.27,-100.0,0.0,0.0,,23.22,-23.22,Negative
2026-07-01,2026,7,Jul,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,11.26,-11.26,-100.0,21.47,-21.47,Flat
2026-08-01,2026,8,Aug,Actual,Office Supplies,Art,East,Home Office,227.88,68.36,6.0,0.0,30.0,0.0,227.88,,37.31,190.57,510.74,3.42,224.46,Positive
2026-09-01,2026,9,Sep,Actual,Office Supplies,Art,East,Home Office,35.51,10.91,7.0,0.0,30.72,227.88,-192.37,-84.42,0.0,35.51,,75.96,-40.45,Negative
2026-10-01,2026,10,Oct,Actual,Office Supplies,Art,East,Home Office,6.63,3.12,3.0,0.0,47.0,35.51,-28.88,-81.33,0.0,6.63,,87.8,-81.17,Negative
2026-11-01,2026,11,Nov,Actual,Office Supplies,Art,East,Home Office,111.54,33.71,6.0,0.0,30.22,6.63,104.91,1582.35,17.28,94.26,545.49,90.01,21.53,Positive
2026-12-01,2026,12,Dec,Actual,Office Supplies,Art,East,Home Office,0.0,0.0,0.0,0.0,,111.54,-111.54,-100.0,33.92,-33.92,-100.0,51.23,-51.23,Negative
2027-01-01,2027,1,Jan,Forecast,Office Supplies,Art,East,Home Office,,,,,,,,,,,,39.39,,Flat
2027-02-01,2027,2,Feb,Forecast,Office Supplies,Art,East,Home Office,,,,,,,,,,,,50.31,,Flat
2027-03-01,2027,3,Mar,Forecast,Office Supplies,Art,East,Home Office,,,,,,,,,,,,29.9,,Flat
2023-01-01,2023,1,Jan,Actual,Office Supplies,Art,South,Consumer,29.59,8.45,10.0,0.0,28.55,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,29.59,-29.59,-100.0,,,,29.59,-29.59,Negative
2023-03-01,2023,3,Mar,Actual,Office Supplies,Art,South,Consumer,39.04,6.8,9.0,0.2,17.41,0.0,39.04,,,,,14.8,24.25,Positive
2023-04-01,2023,4,Apr,Actual,Office Supplies,Art,South,Consumer,174.95,45.49,5.0,0.0,26.0,39.04,135.91,348.13,,,,22.88,152.07,Positive
2023-05-01,2023,5,May,Actual,Office Supplies,Art,South,Consumer,6.56,1.9,2.0,0.0,29.0,174.95,-168.39,-96.25,,,,71.33,-64.77,Negative
2023-06-01,2023,6,Jun,Actual,Office Supplies,Art,South,Consumer,28.58,4.4,11.0,0.1,15.42,6.56,22.02,335.61,,,,73.52,-44.94,Positive
2023-07-01,2023,7,Jul,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,28.58,-28.58,-100.0,,,,70.03,-70.03,Negative
2023-08-01,2023,8,Aug,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,11.71,-11.71,Flat
2023-09-01,2023,9,Sep,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,9.53,-9.53,Flat
2023-10-01,2023,10,Oct,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-11-01,2023,11,Nov,Actual,Office Supplies,Art,South,Consumer,18.89,4.44,6.0,0.1,23.48,0.0,18.89,,,,,0.0,18.89,Positive
2023-12-01,2023,12,Dec,Actual,Office Supplies,Art,South,Consumer,41.39,11.72,4.0,0.1,28.31,18.89,22.5,119.09,,,,6.3,35.1,Positive
2024-01-01,2024,1,Jan,Actual,Office Supplies,Art,South,Consumer,42.76,11.12,2.0,0.0,26.0,41.39,1.37,3.3,29.59,13.17,44.51,20.1,22.66,Positive
2024-02-01,2024,2,Feb,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,42.76,-42.76,-100.0,0.0,0.0,,34.35,-34.35,Negative
2024-03-01,2024,3,Mar,Actual,Office Supplies,Art,South,Consumer,16.64,4.35,6.0,0.0,26.16,0.0,16.64,,39.04,-22.4,-57.38,28.05,-11.41,Positive
2024-04-01,2024,4,Apr,Actual,Office Supplies,Art,South,Consumer,2.62,0.43,1.0,0.2,16.25,16.64,-14.02,-84.23,174.95,-172.33,-98.5,19.8,-17.18,Negative
2024-05-01,2024,5,May,Actual,Office Supplies,Art,South,Consumer,10.27,1.16,3.0,0.2,11.25,2.62,7.65,291.46,6.56,3.71,56.59,6.42,3.85,Positive
2024-06-01,2024,6,Jun,Actual,Office Supplies,Art,South,Consumer,56.3,15.76,2.0,0.0,28.0,10.27,46.03,448.09,28.58,27.72,97.02,9.85,46.45,Positive
2024-07-01,2024,7,Jul,Actual,Office Supplies,Art,South,Consumer,5.16,0.84,3.0,0.2,16.25,56.3,-51.14,-90.83,0.0,5.16,,23.07,-17.91,Negative
2024-08-01,2024,8,Aug,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,5.16,-5.16,-100.0,0.0,0.0,,23.91,-23.91,Negative
2024-09-01,2024,9,Sep,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,20.49,-20.49,Flat
2024-10-01,2024,10,Oct,Actual,Office Supplies,Art,South,Consumer,48.06,9.75,10.0,0.2,20.28,0.0,48.06,,0.0,48.06,,1.72,46.34,Positive
2024-11-01,2024,11,Nov,Actual,Office Supplies,Art,South,Consumer,306.88,88.21,17.0,0.0667,28.74,48.06,258.82,538.48,18.89,287.99,1524.22,16.02,290.86,Positive
2024-12-01,2024,12,Dec,Actual,Office Supplies,Art,South,Consumer,48.08,13.68,7.0,0.1333,28.45,306.88,-258.8,-84.33,41.39,6.69,16.16,118.31,-70.23,Negative
2025-01-01,2025,1,Jan,Actual,Office Supplies,Art,South,Consumer,47.62,5.95,3.0,0.2,12.5,48.08,-0.47,-0.97,42.76,4.86,11.36,134.34,-86.73,Negative
2025-02-01,2025,2,Feb,Actual,Office Supplies,Art,South,Consumer,264.18,68.69,7.0,0.0,26.0,47.62,216.56,454.81,0.0,264.18,,134.19,129.99,Positive
2025-03-01,2025,3,Mar,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,264.18,-264.18,-100.0,16.64,-16.64,-100.0,119.96,-119.96,Negative
2025-04-01,2025,4,Apr,Actual,Office Supplies,Art,South,Consumer,12.84,3.72,3.0,0.0,29.0,0.0,12.84,,2.62,10.22,389.33,103.93,-91.09,Positive
2025-05-01,2025,5,May,Actual,Office Supplies,Art,South,Consumer,229.35,64.07,17.0,0.05,27.93,12.84,216.51,1686.2,10.27,219.08,2132.75,92.34,137.01,Positive
2025-06-01,2025,6,Jun,Actual,Office Supplies,Art,South,Consumer,35.97,9.71,3.0,0.0,27.0,229.35,-193.38,-84.32,56.3,-20.33,-36.11,80.73,-44.76,Negative
2025-07-01,2025,7,Jul,Actual,Office Supplies,Art,South,Consumer,80.9,24.38,7.0,0.0,30.14,35.97,44.93,124.91,5.16,75.74,1467.83,92.72,-11.82,Positive
2025-08-01,2025,8,Aug,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,80.9,-80.9,-100.0,0.0,0.0,,115.41,-115.41,Negative
2025-09-01,2025,9,Sep,Actual,Office Supplies,Art,South,Consumer,96.29,26.63,21.0,0.08,27.66,0.0,96.29,,0.0,96.29,,38.96,57.33,Positive
2025-10-01,2025,10,Oct,Actual,Office Supplies,Art,South,Consumer,30.98,5.03,8.0,0.2,16.25,96.29,-65.31,-67.83,48.06,-17.09,-35.55,59.06,-28.09,Negative
2025-11-01,2025,11,Nov,Actual,Office Supplies,Art,South,Consumer,77.07,21.17,13.0,0.05,27.47,30.98,46.09,148.81,306.88,-229.81,-74.89,42.42,34.65,Positive
2025-12-01,2025,12,Dec,Actual,Office Supplies,Art,South,Consumer,78.88,11.02,17.0,0.15,13.97,77.07,1.81,2.35,48.08,30.8,64.05,68.11,10.77,Positive
2026-01-01,2026,1,Jan,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,78.88,-78.88,-100.0,47.62,-47.62,-100.0,62.31,-62.31,Negative
2026-02-01,2026,2,Feb,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,264.18,-264.18,-100.0,51.98,-51.98,Flat
2026-03-01,2026,3,Mar,Actual,Office Supplies,Art,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,26.29,-26.29,Flat
2026-04-01,2026,4,Apr,Actual,Office Supplies,Art,South,Consumer,27.63,4.52,10.0,0.1333,16.36,0.0,27.63,,12.84,14.79,115.22,0.0,27.63,Positive
2026-05-01,2026,5,May,Actual,Office Supplies,Art,South,Consumer,54.66,18.04,6.0,0.0,33.0,27.63,27.03,97.8,229.35,-174.69,-76.17,9.21,45.45,Positive
2026-06-01,2026,6,Jun,Actual,Office Supplies,Art,South,Consumer,181.86,50.92,7.0,0.0,28.0,54.66,127.2,232.71,35.97,145.89,405.59,27.43,154.43,Positive
2026-07-01,2026,7,Jul,Actual,Office Supplies,Art,South,Consumer,125.99,35.65,15.0,0.0667,28.3,181.86,-55.87,-30.72,80.9,45.09,55.73,88.05,37.94,Negative
2026-08-01,2026,8,Aug,Actual,Office Supplies,Art,South,Consumer,9.73,1.7,2.0,0.2,17.5,125.99,-116.26,-92.28,0.0,9.73,,120.84,-111.11,Negative
2026-09-01,2026,9,Sep,Actual,Office Supplies,Art,South,Consumer,105.82,16.44,13.0,0.1333,15.54,9.73,96.09,987.79,96.29,9.53,9.9,105.86,-0.04,Positive
2026-10-01,2026,10,Oct,Actual,Office Supplies,Art,South,Consumer,17.81,5.25,6.0,0.1,29.5,105.82,-88.01,-83.17,30.98,-13.17,-42.51,80.51,-62.7,Negative
2026-11-01,2026,11,Nov,Actual,Office Supplies,Art,South,Consumer,151.33,18.79,28.0,0.15,12.42,17.81,133.52,749.78,77.07,74.26,96.35,44.45,106.88,Positive
2026-12-01,2026,12,Dec,Actual,Office Supplies,Art,South,Consumer,150.07,28.27,28.0,0.1333,18.84,151.33,-1.26,-0.83,78.88,71.19,90.25,91.65,58.42,Negative
2027-01-01,2027,1,Jan,Forecast,Office Supplies,Art,South,Consumer,,,,,,,,,,,,106.4,,Flat
2027-02-01,2027,2,Feb,Forecast,Office Supplies,Art,South,Consumer,,,,,,,,,,,,135.93,,Flat
2027-03-01,2027,3,Mar,Forecast,Office Supplies,Art,South,Consumer,,,,,,,,,,,,130.8,,Flat
2023-01-01,2023,1,Jan,Actual,Office Supplies,Art,South,Corporate,12.78,5.24,3.0,0.0,41.0,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,12.78,-12.78,-100.0,,,,12.78,-12.78,Negative
2023-03-01,2023,3,Mar,Actual,Office Supplies,Art,South,Corporate,9.32,2.7,4.0,0.0,29.0,0.0,9.32,,,,,6.39,2.93,Positive
2023-04-01,2023,4,Apr,Actual,Office Supplies,Art,South,Corporate,84.99,24.0,20.0,0.0667,28.24,9.32,75.67,811.93,,,,7.37,77.63,Positive
2023-05-01,2023,5,May,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,84.99,-84.99,-100.0,,,,31.44,-31.44,Negative
2023-06-01,2023,6,Jun,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,31.44,-31.44,Flat
2023-07-01,2023,7,Jul,Actual,Office Supplies,Art,South,Corporate,4.37,0.38,3.0,0.2,8.75,0.0,4.37,,,,,28.33,-23.96,Positive
2023-08-01,2023,8,Aug,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,4.37,-4.37,-100.0,,,,1.46,-1.46,Negative
2023-09-01,2023,9,Sep,Actual,Office Supplies,Art,South,Corporate,2.82,0.99,2.0,0.2,35.0,0.0,2.82,,,,,1.46,1.36,Positive
2023-10-01,2023,10,Oct,Actual,Office Supplies,Art,South,Corporate,2.84,0.88,1.0,0.0,31.0,2.82,0.02,0.85,,,,2.39,0.45,Positive
2023-11-01,2023,11,Nov,Actual,Office Supplies,Art,South,Corporate,42.36,9.22,16.0,0.08,21.77,2.84,39.52,1391.69,,,,1.89,40.48,Positive
2023-12-01,2023,12,Dec,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,42.36,-42.36,-100.0,,,,16.01,-16.01,Negative
2024-01-01,2024,1,Jan,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,12.78,-12.78,-100.0,15.07,-15.07,Flat
2024-02-01,2024,2,Feb,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.12,-14.12,Flat
2024-03-01,2024,3,Mar,Actual,Office Supplies,Art,South,Corporate,19.56,5.48,4.0,0.0,28.0,0.0,19.56,,9.32,10.24,109.87,0.0,19.56,Positive
2024-04-01,2024,4,Apr,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,19.56,-19.56,-100.0,84.99,-84.99,-100.0,6.52,-6.52,Negative
2024-05-01,2024,5,May,Actual,Office Supplies,Art,South,Corporate,172.7,10.79,6.0,0.2,6.25,0.0,172.7,,0.0,172.7,,6.52,166.18,Positive
2024-06-01,2024,6,Jun,Actual,Office Supplies,Art,South,Corporate,103.63,18.45,14.0,0.15,17.8,172.7,-69.08,-40.0,0.0,103.63,,64.09,39.54,Negative
2024-07-01,2024,7,Jul,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,103.63,-103.63,-100.0,4.37,-4.37,-100.0,92.11,-92.11,Negative
2024-08-01,2024,8,Aug,Actual,Office Supplies,Art,South,Corporate,117.96,26.33,22.0,0.0667,22.32,0.0,117.96,,0.0,117.96,,92.11,25.85,Positive
2024-09-01,2024,9,Sep,Actual,Office Supplies,Art,South,Corporate,140.74,12.31,4.0,0.2,8.75,117.96,22.78,19.31,2.82,137.92,4897.73,73.86,66.87,Positive
2024-10-01,2024,10,Oct,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,140.74,-140.74,-100.0,2.84,-2.84,-100.0,86.23,-86.23,Negative
2024-11-01,2024,11,Nov,Actual,Office Supplies,Art,South,Corporate,11.76,1.32,5.0,0.2,11.25,0.0,11.76,,42.36,-30.6,-72.24,86.23,-74.47,Positive
2024-12-01,2024,12,Dec,Actual,Office Supplies,Art,South,Corporate,56.3,15.76,2.0,0.0,28.0,11.76,44.54,378.74,0.0,56.3,,50.83,5.47,Positive
2025-01-01,2025,1,Jan,Actual,Office Supplies,Art,South,Corporate,5.25,0.59,2.0,0.2,11.25,56.3,-51.05,-90.68,0.0,5.25,,22.69,-17.44,Negative
2025-02-01,2025,2,Feb,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,5.25,-5.25,-100.0,0.0,0.0,,24.44,-24.44,Negative
2025-03-01,2025,3,Mar,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,19.56,-19.56,-100.0,20.52,-20.52,Flat
2025-04-01,2025,4,Apr,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.75,-1.75,Flat
2025-05-01,2025,5,May,Actual,Office Supplies,Art,South,Corporate,15.73,3.38,6.0,0.1,21.47,0.0,15.73,,172.7,-156.98,-90.89,0.0,15.73,Positive
2025-06-01,2025,6,Jun,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,15.73,-15.73,-100.0,103.63,-103.63,-100.0,5.24,-5.24,Negative
2025-07-01,2025,7,Jul,Actual,Office Supplies,Art,South,Corporate,57.54,8.22,5.0,0.1,14.29,0.0,57.54,,0.0,57.54,,5.24,52.29,Positive
2025-08-01,2025,8,Aug,Actual,Office Supplies,Art,South,Corporate,197.05,59.11,7.0,0.0,30.0,57.54,139.51,242.48,117.96,79.09,67.05,24.42,172.63,Positive
2025-09-01,2025,9,Sep,Actual,Office Supplies,Art,South,Corporate,40.78,4.59,3.0,0.2,11.25,197.05,-156.27,-79.31,140.74,-99.96,-71.03,84.86,-44.09,Negative
2025-10-01,2025,10,Oct,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,40.78,-40.78,-100.0,0.0,0.0,,98.45,-98.45,Negative
2025-11-01,2025,11,Nov,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,11.76,-11.76,-100.0,79.28,-79.28,Flat
2025-12-01,2025,12,Dec,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,56.3,-56.3,-100.0,13.59,-13.59,Flat
2026-01-01,2026,1,Jan,Actual,Office Supplies,Art,South,Corporate,15.47,4.18,7.0,0.0,27.0,0.0,15.47,,5.25,10.22,194.78,0.0,15.47,Positive
2026-02-01,2026,2,Feb,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,15.47,-15.47,-100.0,0.0,0.0,,5.16,-5.16,Negative
2026-03-01,2026,3,Mar,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.16,-5.16,Flat
2026-04-01,2026,4,Apr,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.16,-5.16,Flat
2026-05-01,2026,5,May,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,15.73,-15.73,-100.0,0.0,0.0,Flat
2026-06-01,2026,6,Jun,Actual,Office Supplies,Art,South,Corporate,14.02,4.73,3.0,0.2,33.75,0.0,14.02,,0.0,14.02,,0.0,14.02,Positive
2026-07-01,2026,7,Jul,Actual,Office Supplies,Art,South,Corporate,9.55,1.55,3.0,0.2,16.25,14.02,-4.46,-31.85,57.54,-47.98,-83.4,4.67,4.88,Negative
2026-08-01,2026,8,Aug,Actual,Office Supplies,Art,South,Corporate,0.0,0.0,0.0,0.0,,9.55,-9.55,-100.0,197.05,-197.05,-100.0,7.86,-7.86,Negative
2026-09-01,2026,9,Sep,Actual,Office Supplies,Art,South,Corporate,113.94,34.18,3.0,0.0,30.0,0.0,113.94,,40.78,73.16,179.43,7.86,106.08,Positive
2026-10-01,2026,10,Oct,Actual,Office Supplies,Art,South,Corporate,6.58,0.58,3.0,0.2,8.75,113.94,-107.36,-94.23,0.0,6.58,,41.16,-34.59,Negative
2026-11-01,2026,11,Nov,Actual,Office Supplies,Art,South,Corporate,12.84,3.72,3.0,0.0,29.0,6.58,6.26,95.26,0.0,12.84,,40.17,-27.33,Positive
2026-12-01,2026,12,Dec,Actual,Office Supplies,Art,South,Corporate,61.54,5.55,6.0,0.2,9.03,12.84,48.7,379.31,0.0,61.54,,44.45,17.09,Positive
2027-01-01,2027,1,Jan,Forecast,Office Supplies,Art,South,Corporate,,,,,,,,,,,,26.99,,Flat
2027-02-01,2027,2,Feb,Forecast,Office Supplies,Art,South,Corporate,,,,,,,,,,,,33.79,,Flat
2027-03-01,2027,3,Mar,Forecast,Office Supplies,Art,South,Corporate,,,,,,,,,,,,40.77,,Flat
2023-01-01,2023,1,Jan,Actual,Office Supplies,Art,South,Home Office,5.48,1.48,2.0,0.0,27.0,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Office Supplies,Art,South,Home Office,0.0,0.0,0.0,0.0,,5.48,-5.48,-100.0,,,,5.48,-5.48,Negative
2023-03-01,2023,3,Mar,Actual,Office Supplies,Art,South,Home Office,8.02,1.0,3.0,0.2,12.5,0.0,8.02,,,,,2.74,5.28,Positive
2023-04-01,2023,4,Apr,Actual,Office Supplies,Art,South,Home Office,0.0,0.0,0.0,0.0,,8.02,-8.02,-100.0,,,,4.5,-4.5,Negative
2023-05-01,2023,5,May,Actual,Office Supplies,Art,South,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,2.67,-2.67,Flat
2023-06-01,2023,6,Jun,Actual,Office Supplies,Art,South,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,2.67,-2.67,Flat
2023-07-01,2023,7,Jul,Actual,Office Supplies,Art,South,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
